_id,last_experience_order,performance_mean,productivity_mean,ability_mean,perf_p_low,perf_p_med,perf_p_high,prod_p_low,prod_p_med,prod_p_high,abil_p_low,abil_p_med,abil_p_high,performance_score_mean_0_100,ability_score_mean_0_100
155,3,-0.34702039137482643,0.47706741094589233,-0.10845925658941269,0.25,0.75,0.0,0.75,0.25,0.0,0.25,0.5,0.25,42.38403272628784,50.02242088317871
162,6,-0.23783193781439746,1.0118253018174852,1.3514944783278875,0.42857142857142855,0.5714285714285714,0.0,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,0.7142857142857143,44.23782239641462,76.49110085623605
163,2,0.2778431673844655,0.8866341213385264,-0.968737319111824,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,56.593222300211586,30.083989143371582
164,4,0.01253017783164978,0.5523760229349136,-0.17819637656211854,0.2,0.6,0.2,0.6,0.2,0.2,0.2,0.6,0.2,50.96705665588379,46.49093170166016
165,3,-1.0897078067064285,0.4034112673252821,-0.3828676827251911,0.75,0.0,0.25,0.75,0.25,0.0,0.25,0.75,0.0,28.859103679656982,41.214075565338135
167,2,-0.10367719332377116,0.8052987058957418,-0.2298553784688314,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,45.71453984578451,46.65632851918539
169,9,0.5681875631213188,0.9307004496455192,-0.061733321845531465,0.3,0.2,0.5,0.3,0.5,0.2,0.3,0.5,0.2,61.03781661987305,48.68556900024414
178,3,-0.21344281360507011,1.0743705183267593,0.3955168277025223,0.25,0.75,0.0,0.0,0.5,0.5,0.25,0.25,0.5,46.52185320854187,59.31413650512695
180,3,-0.09167668223381042,0.8718898817896843,0.0010146303102374077,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.25,48.60618257522583,49.67523002624512
181,4,0.1321702182292938,0.8915489614009857,-0.4631347507238388,0.2,0.4,0.4,0.2,0.4,0.4,0.4,0.4,0.2,53.37415237426758,40.15450210571289
182,5,-0.38546018737057847,0.9212619165579478,-0.5778926561276118,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,43.018637816111244,38.23589960734049
184,2,0.025190353393554688,1.012114554643631,1.0149356077114742,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,52.40363725026449,69.375
185,5,0.5329900979995728,0.7137238681316376,0.132862222691377,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,61.211560567220054,52.127101262410484
191,5,-0.38876885920763016,1.190032700697581,-0.9281968126694361,0.5,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,42.02065467834473,30.03311316172282
193,3,0.47755270451307297,1.1491386890411377,-0.6014569438993931,0.0,0.75,0.25,0.0,0.75,0.25,0.5,0.5,0.0,61.593807220458984,37.288347244262695
195,4,0.11279274225234985,0.9256450116634369,0.24076306819915771,0.2,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.4,52.92155151367187,55.21324844360352
196,3,-0.27793777734041214,0.6896549090743065,-0.24127161130309105,0.25,0.75,0.0,0.5,0.0,0.5,0.25,0.75,0.0,43.512531757354736,44.729005336761475
203,7,0.058674316853284836,0.7959686676040292,0.29788665287196636,0.25,0.375,0.375,0.5,0.0,0.5,0.375,0.25,0.375,52.13097524642944,56.10070443153381
206,5,-0.7003895573628446,0.6501503934462866,-0.18186725676059723,0.8333333333333334,0.16666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,33.64291191101074,48.25549260775248
207,5,-0.2796171009540558,1.0936754047870636,0.15628095095356306,0.5,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,43.97138945261637,55.16610097885132
209,3,-0.5323093831539154,1.0222036093473434,0.3753189630806446,0.75,0.25,0.0,0.0,0.75,0.25,0.0,0.75,0.25,37.67825937271118,59.03893184661865
210,3,0.14411407709121704,0.527698677033186,-0.2618868499994278,0.5,0.0,0.5,0.75,0.0,0.25,0.5,0.25,0.25,52.417521476745605,45.99366092681885
213,3,0.25266662787180394,0.8383953869342804,0.5336080938577652,0.0,0.75,0.25,0.25,0.5,0.25,0.25,0.0,0.75,55.85240364074707,61.60274267196655
216,4,0.9254367649555206,0.6049609065055848,-0.06788768768310546,0.2,0.2,0.6,0.4,0.6,0.0,0.2,0.8,0.0,64.36742973327637,48.6486083984375
219,3,0.5178294852375984,0.7949732318520546,-0.25769590213894844,0.25,0.0,0.75,0.5,0.25,0.25,0.25,0.75,0.0,62.066476821899414,44.38266324996948
226,3,0.5682573206722736,0.9428415223956108,0.8561625815927982,0.25,0.25,0.5,0.5,0.0,0.5,0.25,0.5,0.25,60.688308238983154,62.432135581970215
229,10,0.2710174281488765,0.7371971065347845,0.25943212321197445,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.2727272727272727,55.26045591180975,55.39125009016557
231,2,0.45287148157755536,0.7905556162198385,0.35471275448799133,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,58.75531323750814,58.59087626139323
232,2,-0.891581525405248,0.5620207190513611,0.34966087341308594,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,31.40828291575114,58.04730987548828
236,2,-0.22661014397939047,1.1416694521903992,0.6298564126094183,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,44.53715896606445,63.831868489583336
240,7,-0.11215075803920627,0.8006244273856282,-0.22166025824844837,0.25,0.5,0.25,0.375,0.25,0.375,0.375,0.625,0.0,47.377533197402954,44.99479031562805
244,4,-0.22621443197131158,0.7294310688972473,-0.0051950812339782715,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.4,0.2,45.40628929138184,50.91164989471436
250,9,0.05670523345470428,0.7573723301291466,0.4777877263724804,0.3,0.3,0.4,0.5,0.2,0.3,0.2,0.3,0.5,51.6569107055664,61.025537109375
259,4,0.28052575439214705,0.7083591476082802,0.9912274897098541,0.2,0.4,0.4,0.4,0.4,0.2,0.0,0.2,0.8,55.591508865356445,71.26094970703124
264,3,1.1635379046201706,1.0591372326016426,-0.5572611093521118,0.0,0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.25,72.72403717041016,38.05769062042236
267,3,0.3946508578956127,0.8335278332233429,-0.8988960608839989,0.25,0.25,0.5,0.0,0.75,0.25,0.75,0.25,0.0,58.11025428771973,29.98500919342041
269,3,0.37058248184621334,0.6114534437656403,-0.20438236184418201,0.0,0.75,0.25,0.25,0.75,0.0,0.5,0.5,0.0,57.66641330718994,45.18034267425537
270,4,-1.432816082239151,0.8882112503051758,-0.010350453853607177,0.8,0.2,0.0,0.0,0.6,0.4,0.4,0.4,0.2,25.15082664489746,49.92309761047363
272,5,0.059140543142954506,0.6108130365610123,-0.2681126768390338,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,51.336554845174156,45.25651057561239
273,5,-0.3664815252025922,1.0111697912216187,-0.028288784126440685,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,41.39432875315348,49.29644584655762
274,5,0.3590882544716199,0.7313585753242174,0.23307217160860697,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,56.85039965311686,55.465733210245766
275,2,-0.17427096019188562,0.7732814153035482,-0.029865870873133343,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,46.73208554585775,49.1431884765625
278,2,0.15509683142105737,0.8797473510106405,-0.04351423680782318,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,53.563072204589844,48.905853271484375
281,5,0.10584261020024617,0.8598944072922071,0.35617587715387344,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.0,0.8333333333333334,0.16666666666666666,52.27533086140951,58.645734786987305
285,3,-0.40694835782051086,1.0782863423228264,-0.5075833834707737,0.75,0.0,0.25,0.25,0.5,0.25,0.5,0.5,0.0,40.52729797363281,38.58276557922363
293,6,-0.7515203527041844,0.8344809668404716,0.20635320033345902,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,34.295285088675364,54.44733919416155
300,6,-0.0604648973260607,0.9550954231194088,-0.06531297947679247,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,47.78642545427595,46.72298649379185
301,7,-0.06625579670071602,1.0883189663290977,-0.8796731643378735,0.5,0.25,0.25,0.0,0.5,0.5,0.875,0.125,0.0,47.74461007118225,30.674787998199463
303,2,1.0620510578155518,0.7805874745051066,0.20403503129879633,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,73.6963882446289,54.797987620035805
310,7,-0.2689847834408283,0.5123209469020367,0.4814396224101074,0.5,0.375,0.125,0.625,0.25,0.125,0.0,0.5,0.5,43.265406012535095,61.36014223098755
313,7,0.058423194102942944,0.8403463792055845,0.27004174515604973,0.125,0.625,0.25,0.25,0.5,0.25,0.25,0.25,0.5,52.44771671295166,55.90005087852478
314,4,0.07768430411815644,0.6540728569030761,-0.5481585919857025,0.4,0.2,0.4,0.2,0.8,0.0,0.6,0.2,0.2,51.504103088378905,38.739570999145506
318,9,-0.503705906867981,0.5111325636506081,0.19207332730293275,0.7,0.1,0.2,0.6,0.4,0.0,0.2,0.6,0.2,39.41878652572632,54.59239730834961
321,9,-0.14387487322092057,1.2171784400939942,0.10209158137440681,0.4,0.3,0.3,0.2,0.2,0.6,0.1,0.5,0.4,47.422067642211914,52.60759391784668
323,5,0.1862974353134632,0.8453220973412195,0.6562842143078645,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,53.68740653991699,63.41548728942871
324,5,0.22480894128481546,0.6084893395503362,-0.24464258551597595,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,55.914692401885986,44.63520431518555
325,6,0.28020929864474703,0.7176473992211478,-0.3712723327002355,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.14285714285714285,55.48448126656668,42.10434205191476
328,3,0.8299913257360458,0.4203770309686661,0.1479146145284176,0.25,0.25,0.5,0.75,0.25,0.0,0.25,0.5,0.25,65.90036678314209,53.4366250038147
333,3,-0.11682581529021263,0.46620164066553116,0.37737759202718735,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.75,0.25,47.2436842918396,58.3433952331543
336,11,0.4852596502751112,0.8759511957565943,-0.09585136858125527,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.16666666666666666,58.16807063420614,47.63063828150431
343,5,-0.1697144160668055,1.2271721710761387,-0.1211241955558459,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.16666666666666666,47.64290269215902,47.49318059285482
347,4,0.28996326923370364,0.6592028081417084,0.30072380900382994,0.4,0.2,0.4,0.4,0.4,0.2,0.2,0.4,0.4,55.135319519042966,57.24903106689453
349,2,0.3573153614997864,1.0064632495244343,-0.08755610883235931,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,58.290575663248696,47.82810974121094
350,5,-1.0628685355186462,0.9473215490579605,0.4024354813930889,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333,28.270068486531574,57.73367118835449
351,6,0.12173539612974439,0.579102635383606,-0.29355329062257496,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.2857142857142857,52.29594939095633,44.916836738586426
352,3,-0.3136007208377123,0.8829201906919479,0.5078649073839188,0.5,0.5,0.0,0.25,0.5,0.25,0.25,0.0,0.75,42.3311824798584,61.18219184875488
354,4,-0.3806928813457489,0.6424658924341202,-0.19208187907934188,0.6,0.2,0.2,0.6,0.2,0.2,0.6,0.2,0.2,41.652512550354004,45.08297348022461
358,2,-0.5528254558642706,1.1750747462113698,-0.06365302205085754,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,37.22865994771322,48.51657931009928
359,2,0.677270770072937,0.6481889287630717,0.017083277304967243,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,65.6753527323405,51.08846092224121
366,3,-0.02068670094013214,0.47904323413968086,-0.049688227474689484,0.25,0.5,0.25,0.75,0.0,0.25,0.5,0.25,0.25,49.39024257659912,47.45590400695801
371,2,-0.24875587224960327,0.859077533086141,-0.4184674819310506,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,44.15268898010254,45.48358885447184
373,4,-0.43677300587296486,0.6198097169399261,-0.848567572236061,0.4,0.4,0.2,0.2,0.8,0.0,0.8,0.2,0.0,42.06046733856201,31.541349792480467
375,4,-0.8667087316513061,0.8916215270757675,-0.312357397377491,0.8,0.0,0.2,0.6,0.0,0.4,0.6,0.2,0.2,31.412639617919922,43.30808029174805
376,6,-0.2629155559199197,1.0691217269216264,0.46637320624930517,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.5714285714285714,44.88332993643625,59.824542726789204
380,3,0.2777529426384717,0.8618190437555313,-0.7430986240506172,0.25,0.5,0.25,0.0,1.0,0.0,1.0,0.0,0.0,55.614601135253906,32.54253578186035
390,16,-0.02666151151061058,0.8961368729086483,-0.27244860996656556,0.35294117647058826,0.47058823529411764,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.4117647058823529,0.35294117647058826,0.35294117647058826,0.29411764705882354,49.48374501396628,46.22565370447495
391,3,0.6977387592196465,0.9231412410736084,0.28135934192687273,0.0,0.5,0.5,0.5,0.0,0.5,0.25,0.25,0.5,65.55254936218262,56.447693824768066
398,4,-0.32535131871700285,0.984967041015625,-0.22108763828873634,0.4,0.4,0.2,0.2,0.6,0.2,0.4,0.6,0.0,42.74665412902832,44.62412567138672
401,9,-0.316351717710495,0.7663710594177247,-0.16733937840908766,0.5,0.5,0.0,0.4,0.4,0.2,0.4,0.4,0.2,43.08749561309814,45.77768688201904
406,3,0.3591780513525009,0.946296751499176,-0.4941888265311718,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.25,57.47315454483032,39.83915686607361
408,8,0.11311482048283021,0.4919705357816484,0.40888068079948425,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.0,0.2222222222222222,0.2222222222222222,0.5555555555555556,53.391517851087784,58.908849504258896
409,3,0.020348697900772095,0.816617913544178,-0.17628240585327148,0.25,0.75,0.0,0.25,0.5,0.25,0.25,0.75,0.0,50.49398708343506,45.75855541229248
414,2,-0.42950863142808277,0.9896367986996969,-0.07275929084668557,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,39.77604420979818,48.37265396118164
416,7,0.180077170021832,0.8120662551373243,0.21466848067939281,0.25,0.5,0.25,0.375,0.25,0.375,0.375,0.25,0.375,53.42700743675232,52.66059422492981
417,6,-0.12034107106072563,0.9650840503828866,-0.6653872728347778,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.0,47.428276606968474,35.55334799630301
421,2,-0.2894743929306666,0.512759288152059,-0.3480677977204323,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,44.1825065612793,41.73884201049805
423,6,-0.49449606026921955,0.8620337631021228,0.5249974559992552,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.7142857142857143,41.725777557918,62.074219294956755
425,4,-0.1333591103553772,1.4031514525413513,0.25819677114486694,0.4,0.2,0.4,0.2,0.2,0.6,0.4,0.2,0.4,47.05338325500488,52.81651840209961
426,6,-0.24613759773118155,0.628474337714059,-0.32158321727599415,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.14285714285714285,44.1982479095459,43.230482646397185
428,6,-0.0043917447328567505,0.46706292246069225,-0.3801954377974783,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,49.66288375854492,42.01001698630197
434,2,-0.6358715295791626,0.9951980213324229,-0.60557821393013,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.0,35.077935536702476,35.37283515930176
